Education,Marital_Status,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,FamilySize,TotalSpending,TotalAcceptedCmp,CampaignSuccessRate,IsParent,CustomerTenure,Churn,CLV,SpendingToIncome,HighValue,PurchaseActivity
Master,Married,88097.0,1,0,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,47,3,844,4,0.6666666666666666,1,680,0,1.2393538913362703,0.009580240187064406,0,28
Graduation,Married,51948.0,0,1,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,50,3,311,0,0.0,1,285,1,1.0874125874125875,0.005986640743806426,0,16
Graduation,Together,71853.0,0,0,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,43,2,1149,0,0.0,0,417,0,2.748803827751196,0.015990759039162746,1,17
Master,Married,35876.0,0,0,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,42,2,129,0,0.0,0,70,0,1.8169014084507042,0.0035956183627393595,0,13
Graduation,Widow,40049.0,0,1,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,73,3,32,0,0.0,1,256,0,0.1245136186770428,0.0007990012484394507,0,10
Graduation,Single,39660.0,1,0,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,43,3,299,1,0.16666666666666666,1,690,0,0.43270622286541244,0.007538892110637654,0,20
Graduation,Together,50127.0,0,1,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,63,3,320,1,0.16666666666666666,1,31,1,10.0,0.0063836578359399935,0,18
Master,Married,43263.0,0,1,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,48,3,441,0,0.0,1,585,0,0.7525597269624573,0.01019323224852071,0,18
Master,Married,62845.0,1,1,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,76,4,1178,2,0.3333333333333333,1,636,0,1.8492935635792778,0.018744231932024312,1,25
Graduation,Married,18929.0,0,0,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,35,2,85,0,0.0,0,498,0,0.17034068136272545,0.004490227152667723,0,11
Basic,Single,24367.0,1,0,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,43,3,24,0,0.0,1,466,1,0.05139186295503212,0.000984898227183191,0,12
Graduation,Single,33249.0,1,0,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,50,3,112,0,0.0,1,494,0,0.22626262626262628,0.003368421052631579,0,12
2n Cycle,Married,26887.0,0,1,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,66,3,30,0,0.0,1,504,0,0.0594059405940594,0.0011157393632847366,0,10
PhD,Married,50150.0,0,0,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,42,2,410,0,0.0,0,374,0,1.0933333333333333,0.008175310562102451,0,19
Graduation,Together,62061.0,0,1,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,49,3,800,1,0.16666666666666666,1,302,0,2.6402640264026402,0.012890335470980632,0,27
PhD,Divorced,85696.0,0,0,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,63,2,1313,1,0.16666666666666666,0,422,1,3.104018912529551,0.015321423153669323,1,20
PhD,Together,76542.0,0,0,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,69,2,1483,0,0.0,0,456,1,3.2450765864332602,0.019374730543616006,1,24
Graduation,Single,70515.0,0,0,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,32,2,1258,1,0.16666666666666666,0,251,0,4.992063492063492,0.017839922854387655,1,18
Graduation,Together,18227.0,1,0,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,38,3,28,0,0.0,1,598,0,0.04674457429048414,0.0015360983102918587,0,11
Graduation,Married,69139.0,0,1,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,60,3,227,0,0.0,1,153,0,1.474025974025974,0.003283193520393405,0,14
Graduation,Married,69109.0,0,0,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,43,2,1555,2,0.3333333333333333,0,597,0,2.600334448160535,0.022500361742150195,1,23
Graduation,Single,69627.0,0,1,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,63,3,861,0,0.0,1,469,0,1.8319148936170213,0.012365714942264606,0,26
Graduation,Married,38136.0,1,0,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,47,3,103,1,0.16666666666666666,1,433,1,0.23732718894009217,0.0027007892597739726,0,14
PhD,Single,62159.0,0,0,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,79,2,634,0,0.0,0,62,1,10.063492063492063,0.010199485199485199,0,22
Graduation,Single,80695.0,0,0,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,62,2,1918,0,0.0,0,182,1,10.480874316939891,0.02376821651630812,1,20
Master,Single,33316.0,1,1,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,54,4,131,0,0.0,1,268,0,0.48698884758364314,0.003931926644055587,0,13
Graduation,Together,58554.0,1,1,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,57,4,586,0,0.0,1,641,1,0.9127725856697819,0.010007685082401161,0,23
Basic,Married,17256.0,1,0,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,33,3,62,1,0.16666666666666666,1,218,0,0.2831050228310502,0.003592744973054413,0,13
Graduation,Divorced,53034.0,1,1,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,51,4,447,0,0.0,1,395,0,1.128787878787879,0.008428396342038277,0,22
2n Cycle,Together,52203.0,0,0,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,75,2,939,0,0.0,0,698,0,1.3433476394849786,0.017987127423185964,0,32
2n Cycle,Divorced,59601.0,0,1,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,48,3,797,1,0.16666666666666666,1,339,0,2.3441176470588236,0.01337203449548673,0,19
Master,Single,75154.0,0,1,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,67,3,1143,1,0.16666666666666666,1,663,1,1.7213855421686748,0.015208568957487859,1,18
Graduation,Single,47025.0,0,1,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,49,3,415,0,0.0,1,234,1,1.7659574468085106,0.00882490537149662,0,20
Graduation,Married,37971.0,1,0,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,52,3,30,0,0.0,1,216,1,0.1382488479262673,0.0007900558306120299,0,12
Master,Divorced,41335.0,1,0,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,57,3,187,0,0.0,1,185,0,1.0053763440860215,0.004523901683762338,0,16
Graduation,Married,67267.0,0,1,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,67,3,251,0,0.0,1,47,0,5.229166666666667,0.0037313432835820895,0,12
Graduation,Single,57338.0,0,1,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,50,3,237,0,0.0,1,61,1,3.8225806451612905,0.004133312405169257,0,15
2n Cycle,Together,50523.0,1,1,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,65,4,91,0,0.0,1,186,1,0.48663101604278075,0.001801124218193334,0,12
Master,Single,35791.0,2,1,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,60,5,35,0,0.0,1,419,1,0.08333333333333333,0.0009778721502011623,0,12
PhD,Divorced,50611.0,0,1,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,65,3,493,1,0.16666666666666666,1,633,1,0.777602523659306,0.0097407729392239,0,22
PhD,Married,56242.0,0,1,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,56,3,971,0,0.0,1,483,1,2.006198347107438,0.017264370677239835,0,29
Graduation,Single,48904.0,0,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,65,3,371,0,0.0,1,574,0,0.6452173913043479,0.007586136386872508,0,21
Graduation,Single,56243.0,1,2,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,50,5,396,0,0.0,1,181,0,2.1758241758241756,0.007040751013441433,0,19
Graduation,Married,21355.0,1,0,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,40,3,68,2,0.3333333333333333,1,313,0,0.21656050955414013,0.003184116875819442,0,11
Master,Together,57420.0,0,1,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,54,3,322,1,0.16666666666666666,1,369,0,0.8702702702702703,0.0056077044983542605,0,19
Master,Together,51381.5,0,1,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,55,3,317,0,0.0,1,454,0,0.6967032967032967,0.006169415657081691,0,17
Master,Divorced,46390.0,0,1,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,70,3,222,0,0.0,1,55,1,3.9642857142857144,0.004785410963333406,0,16
2n Cycle,Together,54342.0,1,1,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,69,4,177,0,0.0,1,361,1,0.4889502762430939,0.003257089229523582,0,14
Graduation,Together,51381.5,1,1,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,67,4,45,0,0.0,1,664,1,0.06766917293233082,0.0008757845569989783,0,9
2n Cycle,Single,51381.5,1,1,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,61,4,21,0,0.0,1,168,1,0.1242603550295858,0.0004086994599328565,0,10
Graduation,Married,20895.0,1,0,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,52,3,45,0,0.0,1,631,0,0.07120253164556962,0.002153522205206738,0,14
Graduation,Married,92344.0,0,0,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,77,2,1899,2,0.3333333333333333,0,165,0,11.439759036144578,0.020564188640424495,1,21
PhD,Together,51381.5,1,0,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,53,3,42,0,0.0,1,119,0,0.35,0.000817398919865713,0,11
2n Cycle,Together,26907.0,1,1,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,49,4,22,0,0.0,1,313,0,0.07006369426751592,0.0008176007135424409,0,11
Graduation,Together,44964.0,1,1,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,45,4,41,0,0.0,1,560,0,0.07308377896613191,0.0009118203046814189,0,12
Graduation,Together,75507.0,0,0,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,46,2,1440,0,0.0,0,58,1,24.406779661016948,0.01907082693224559,1,23
Master,Married,53761.0,1,1,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,53,4,325,0,0.0,1,261,0,1.2404580152671756,0.006045162010341877,0,16
Graduation,Together,22682.0,1,0,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,52,3,95,0,0.0,1,269,1,0.35185185185185186,0.004188158532821937,0,11
PhD,Together,38887.0,1,0,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,53,3,42,0,0.0,1,119,0,0.35,0.0010800246862785435,0,11
2n Cycle,Single,41658.0,1,1,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,50,4,72,0,0.0,1,597,0,0.12040133779264214,0.0017283180105139345,0,8
PhD,Married,29791.0,1,0,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,53,3,20,0,0.0,1,45,0,0.43478260869565216,0.0006713211600429646,0,10
Master,Married,63915.0,0,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,69,4,789,0,0.0,1,334,0,2.355223880597015,0.012344326929094436,0,26
Graduation,Divorced,39996.0,1,1,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,51,4,15,0,0.0,1,38,1,0.38461538461538464,0.0003750281271095332,0,9
Graduation,Divorced,26759.0,1,0,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,53,3,59,0,0.0,1,142,1,0.4125874125874126,0.0022047832585949177,0,12
Master,Divorced,63841.0,0,1,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,57,3,908,0,0.0,1,434,1,2.0873563218390805,0.014222612073556592,0,27
PhD,Married,51039.0,1,1,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,56,4,417,0,0.0,1,566,0,0.7354497354497355,0.008170062695924765,0,19
Graduation,Married,60544.0,1,1,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,64,4,289,0,0.0,1,673,1,0.4287833827893175,0.004773309108927244,0,17
Graduation,Married,65685.0,0,1,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,53,3,769,0,0.0,1,92,1,8.268817204301076,0.011707213104771184,0,25
Graduation,Married,37716.0,0,1,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,72,3,188,0,0.0,1,69,0,2.6857142857142855,0.00498448975263144,0,15
Graduation,Single,36864.0,0,1,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,68,3,354,1,0.16666666666666666,1,685,1,0.5160349854227405,0.00960260409602604,0,19
Master,Married,44511.0,1,0,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,55,3,727,0,0.0,1,625,0,1.1613418530351438,0.016332674335010785,0,28
PhD,Married,36947.0,1,1,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,58,4,146,0,0.0,1,691,1,0.21098265895953758,0.003951499404568583,0,16
Master,Together,47352.0,0,1,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,74,3,319,0,0.0,1,444,1,0.7168539325842697,0.006736637594239013,0,19
Master,Married,67087.0,0,1,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,72,3,794,0,0.0,1,194,0,4.0717948717948715,0.011835201526353447,0,24
Graduation,Married,57045.0,0,1,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,75,3,454,0,0.0,1,659,0,0.6878787878787879,0.007958489639939698,0,18
PhD,Divorced,36957.0,1,1,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,72,4,152,1,0.16666666666666666,1,661,1,0.229607250755287,0.004112776665403972,0,16
PhD,Married,69389.0,0,1,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,48,3,797,0,0.0,1,639,0,1.2453125,0.011485804871018879,0,25
Graduation,Married,80134.0,1,0,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,53,3,1690,4,0.6666666666666666,1,405,0,4.16256157635468,0.021089411617894804,1,20
Master,Married,43142.0,1,1,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,56,4,20,0,0.0,1,131,1,0.15151515151515152,0.00046357462392508636,0,10
Graduation,Married,80589.0,0,0,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,81,2,1428,2,0.3333333333333333,0,158,0,8.981132075471699,0.017719320014890187,1,21
Graduation,Single,34412.0,1,0,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,35,3,209,0,0.0,1,501,1,0.4163346613545817,0.0060732862581001365,0,17
Graduation,Single,57537.0,1,0,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,46,3,545,0,0.0,1,384,1,1.4155844155844155,0.009472001112308387,0,19
Basic,Together,22634.0,0,0,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,59,2,96,0,0.0,0,529,1,0.1811320754716981,0.004241219350563287,0,13
Graduation,Together,51315.0,0,0,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,77,2,222,0,0.0,0,126,1,1.7480314960629921,0.004326136097903188,0,11
Graduation,Married,36026.0,2,1,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,53,5,61,0,0.0,1,105,0,0.5754716981132075,0.001693174563521803,0,11
Graduation,Married,24639.0,1,1,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,52,4,44,0,0.0,1,152,0,0.2875816993464052,0.0017857142857142857,0,12
PhD,Together,34578.0,2,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,53,5,8,0,0.0,1,79,0,0.1,0.00023135429017611845,0,9
2n Cycle,Single,65704.0,0,0,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,53,2,817,0,0.0,0,259,0,3.1423076923076922,0.012434365725591659,0,23
Graduation,Single,63810.0,0,1,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,59,3,1371,1,0.16666666666666666,1,595,1,2.3003355704697985,0.021485323846985628,1,27
PhD,Together,54132.0,0,1,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,56,3,42,0,0.0,1,133,1,0.31343283582089554,0.0007758668464707295,0,11
Graduation,Married,18690.0,0,0,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,66,2,60,0,0.0,0,548,1,0.1092896174863388,0.003210101118185223,0,12
Graduation,Married,28164.0,1,0,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,55,3,78,0,0.0,1,421,0,0.1848341232227488,0.00276939463873602,0,13
PhD,Married,34596.0,1,0,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,51,3,23,0,0.0,1,442,1,0.05191873589164785,0.0006647975257970344,0,11
PhD,Married,43269.0,1,0,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,53,3,19,0,0.0,1,286,1,0.06620209059233449,0.0004391033048301364,0,11
2n Cycle,Single,38741.0,1,1,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,67,4,61,0,0.0,1,91,1,0.6630434782608695,0.001574518610293738,0,12
Graduation,Single,31907.0,0,0,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,53,2,449,0,0.0,0,482,1,0.9296066252587992,0.014071706155196189,0,20
Master,Married,27100.0,1,0,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,42,3,37,0,0.0,1,450,1,0.082039911308204,0.001365263274417918,0,11
2n Cycle,Divorced,31163.0,1,0,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,52,3,38,0,0.0,1,136,1,0.2773722627737226,0.00121935566679502,0,10
Graduation,Married,92533.0,0,0,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,40,2,1131,2,0.3333333333333333,0,192,1,5.860103626943006,0.012222534419780837,1,24
Graduation,Single,34853.0,1,1,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,52,4,34,0,0.0,1,188,1,0.17989417989417988,0.000975497790784415,0,11
Graduation,Divorced,70844.0,1,1,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,58,4,294,0,0.0,1,242,0,1.2098765432098766,0.00414990472157527,0,19
2n Cycle,Married,31086.0,1,1,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,46,4,48,1,0.16666666666666666,1,421,1,0.11374407582938388,0.0015440537845401614,0,12
Graduation,Married,60544.0,1,1,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,64,4,289,0,0.0,1,673,1,0.4287833827893175,0.004773309108927244,0,17
2n Cycle,Together,20491.0,0,0,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,39,2,30,0,0.0,0,520,0,0.05758157389635317,0.001463985945734921,0,10
Graduation,Married,42523.0,0,0,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,61,2,125,0,0.0,0,67,1,1.838235294117647,0.0029395165083247105,0,8
Graduation,Married,39922.0,1,0,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,42,3,156,0,0.0,1,500,0,0.31137724550898205,0.0039075219798111365,0,15
Graduation,Together,33402.0,1,1,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,73,4,70,0,0.0,1,346,1,0.2017291066282421,0.0020956201538783943,0,14
Master,Married,36408.0,1,1,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,76,4,22,0,0.0,1,281,0,0.07801418439716312,0.0006042462028619297,0,9
Graduation,Together,21645.0,1,0,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,46,3,65,1,0.16666666666666666,1,664,1,0.09774436090225563,0.0030028642705349716,0,15
Master,Widow,78427.0,0,0,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,77,2,1930,2,0.3333333333333333,0,613,0,3.1433224755700326,0.024608558168001223,1,23
Graduation,Together,82657.0,0,0,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,79,2,2283,2,0.3333333333333333,0,275,1,8.271739130434783,0.02761983111132619,1,26
Graduation,Married,51876.0,0,0,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,67,2,310,0,0.0,0,257,1,1.2015503875968991,0.005975673227056306,0,13
2n Cycle,Married,78041.0,0,0,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,54,2,1319,0,0.0,0,560,1,2.3511586452762923,0.016901155787909076,1,19
Graduation,Married,52852.0,0,1,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,68,3,879,1,0.16666666666666666,1,575,1,1.5260416666666667,0.016631033243146083,0,30
PhD,Together,70038.0,0,0,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,43,2,1244,0,0.0,0,247,1,5.016129032258065,0.01776153286026357,1,18
2n Cycle,Together,69401.0,0,1,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,52,3,690,0,0.0,1,98,1,6.96969696969697,0.009942076597216219,0,15
Graduation,Together,46053.0,1,0,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,53,3,209,0,0.0,1,497,1,0.41967871485943775,0.0045381508663742565,0,14
Graduation,Married,77343.0,0,0,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,60,2,1134,0,0.0,0,20,0,54.0,0.01466177079023583,1,17
Graduation,Single,73892.0,0,0,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,72,2,1507,1,0.16666666666666666,0,228,0,6.580786026200873,0.020394353998348963,1,23
PhD,Single,40304.0,1,0,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,58,3,57,0,0.0,1,272,1,0.2087912087912088,0.0014142165984369186,0,12
PhD,Together,32727.0,0,0,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,60,2,529,0,0.0,0,670,0,0.7883755588673621,0.016163529699340016,0,23
Graduation,Together,68695.0,0,0,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,56,2,1091,0,0.0,0,4,0,218.2,0.015881565156632117,1,17
Graduation,Divorced,43300.0,0,1,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,54,3,180,1,0.16666666666666666,1,624,1,0.288,0.00415694787649246,0,16
Graduation,Together,26290.0,1,1,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,53,4,77,0,0.0,1,533,1,0.1441947565543071,0.0029287588908752044,0,12
Graduation,Single,93790.0,0,0,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,55,2,2349,4,0.6666666666666666,0,137,0,17.02173913043478,0.025045046966126815,1,27
PhD,Married,38410.0,0,0,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,51,2,534,1,0.16666666666666666,0,653,1,0.8165137614678899,0.013902267579599593,0,22
Master,Widow,64866.0,0,1,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,75,3,556,1,0.16666666666666666,1,154,0,3.587096774193548,0.008571384525259377,0,22
Graduation,Together,57957.0,0,1,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,66,3,637,0,0.0,1,314,0,2.022222222222222,0.010990717416059906,0,21
PhD,Together,46015.0,1,1,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,70,4,46,2,0.3333333333333333,1,77,0,0.5897435897435898,0.000999652294853964,0,11
Graduation,Together,16531.0,1,0,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,47,3,44,0,0.0,1,11,1,3.6666666666666665,0.0026615049600774254,0,13
Master,Married,28072.0,1,0,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,39,3,47,0,0.0,1,356,0,0.13165266106442577,0.00167420653296762,0,11
Master,Divorced,49476.0,0,1,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,62,3,795,0,0.0,1,374,0,2.12,0.016068072033470097,0,20
Graduation,Married,50725.0,0,1,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,72,3,586,0,0.0,1,501,1,1.1673306772908367,0.011552261167842921,0,25
Graduation,Together,83844.0,0,0,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,73,2,1574,1,0.16666666666666666,0,413,1,3.8019323671497585,0.01877273540461566,1,20
PhD,Married,41145.0,1,1,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,75,4,13,0,0.0,1,141,0,0.09154929577464789,0.0003159480872988869,0,6
Graduation,Together,67419.0,0,1,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,55,3,1471,0,0.0,1,529,0,2.7754716981132077,0.021818451498071788,1,26
2n Cycle,Married,23162.0,1,1,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,55,4,65,0,0.0,1,190,1,0.3403141361256545,0.002806199542373613,0,11
Graduation,Married,34380.0,1,0,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,48,3,175,0,0.0,1,423,1,0.41273584905660377,0.005090020650940927,0,16
Graduation,Single,34704.0,0,1,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,59,3,40,0,0.0,1,428,1,0.09324009324009325,0.0011525716755510734,0,9
PhD,Married,94871.0,0,2,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,56,4,1078,3,0.5,1,666,1,1.616191904047976,0.01136267813474998,1,24
Graduation,Married,65148.0,0,1,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,67,3,1115,0,0.0,1,590,0,1.88663282571912,0.017114614192082763,1,23
Graduation,Together,39898.0,0,1,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,71,3,134,0,0.0,1,502,0,0.2664015904572565,0.0033584801624100854,0,14
Master,Single,64857.0,0,0,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,69,2,1540,0,0.0,0,583,1,2.636986301369863,0.023744179592340188,1,26
PhD,Married,59892.0,0,1,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,55,3,87,0,0.0,1,239,0,0.3625,0.0014525904529744712,0,9
Master,Single,41020.0,0,0,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,38,2,217,0,0.0,0,244,1,0.8857142857142857,0.00528997342824407,0,12
PhD,Married,57072.0,0,1,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,64,3,1034,1,0.16666666666666666,1,156,1,6.585987261146497,0.018117148213691238,0,30
